WN_30_id	UKC_local_concept_id
14447525-n	69128
14447816-n	69129
14447908-n	69130
14448200-n	69131
14448333-n	69132
14448692-n	69133
14448825-n	69134
14448910-n	69135
14449022-n	69136
14449126-n	69137
14449405-n	69138
14449865-n	69139
14449960-n	69140
14450172-n	69141
14450339-n	69142
14450540-n	69143
14450691-n	69144
14450904-n	69145
14451020-n	69146
14451189-n	69147
14451349-n	69148
14451672-n	69149
14451911-n	69150
14452151-n	69151
14452294-n	69152
14452442-n	69153
14452616-n	69154
14453066-n	69155
14453175-n	69156
14453290-n	69157
14453414-n	69158
14453554-n	69159
14453676-n	69160
14453840-n	69161
14454030-n	69162
14454311-n	69163
14454450-n	69164
14454661-n	69165
14454773-n	69166
14454874-n	69167
14454988-n	69168
14455074-n	69169
14455206-n	69170
14455419-n	69171
14455552-n	69172
14455700-n	69173
14455847-n	69174
14455966-n	69175
14456054-n	69176
14456138-n	69177
14456435-n	69178
14456586-n	69179
14456752-n	69180
14456893-n	69181
14457041-n	69182
14457218-n	69183
14457361-n	69184
14457630-n	69185
14457707-n	69186
14457838-n	69187
14457976-n	69188
14458181-n	69189
14458593-n	69190
14458763-n	69191
14458943-n	69192
14459093-n	69193
14459185-n	69194
14459332-n	69195
14459422-n	69196
14459715-n	69197
14459824-n	69198
14460257-n	69199
14460407-n	69200
14460565-n	69201
14460974-n	69202
14461231-n	69203
14461519-n	69204
14461679-n	69205
14462064-n	69206
14462193-n	69207
14462565-n	69208
14462666-n	69209
14462946-n	69210
14463170-n	69216
14463331-n	69211
14463471-n	69212
14463676-n	69213
14463826-n	69214
14464005-n	69215
14464203-n	69216
14464512-n	29738
14464675-n	69217
14464793-n	69218
14464883-n	25609
14465048-n	69219
14465768-n	69220
14466122-n	69221
14466258-n	69222
14466344-n	69223
14466432-n	69224
14466567-n	69225
14466846-n	69226
14466974-n	69227
14467172-n	69228
14467395-n	69229
14467685-n	69230
14467846-n	69231
14467975-n	69232
14468167-n	69233
14468348-n	69234
14468508-n	69235
14469014-n	69236
14469154-n	69237
14469334-n	69238
14469466-n	69239
14469766-n	69240
14470144-n	69241
14470496-n	69242
14470754-n	69243
14471054-n	69244
14471224-n	69245
14471507-n	69246
14471724-n	69247
14471926-n	69248
14472111-n	69249
14472299-n	69250
14472526-n	69251
14472624-n	69252
14472900-n	69253
14473054-n	69254
14473222-n	69255
14473655-n	69256
14473917-n	69257
14474052-n	69258
14474264-n	69259
14474435-n	69260
14474556-n	69261
14474718-n	69262
14474894-n	69263
14475154-n	69264
14475273-n	69265
14475405-n	69266
14475661-n	69267
14475992-n	69268
14476205-n	69269
14476290-n	69270
14476521-n	69271
14476697-n	69272
14476852-n	69273
14477076-n	69274
14477207-n	69275
14477342-n	69276
14477509-n	69277
14477667-n	69278
14477877-n	69279
14478143-n	69280
14478291-n	69281
14478433-n	69282
14478684-n	69283
14478862-n	69284
14478975-n	69285
14479086-n	69286
14479320-n	69287
14479488-n	69288
14479615-n	69289
14480065-n	69290
14480420-n	69291
14480772-n	69292
14481080-n	69293
14481511-n	69294
14481929-n	69295
14482299-n	69296
14482444-n	69297
14482620-n	69298
14482852-n	69299
14482968-n	69300
14483126-n	69301
14483348-n	69302
14483508-n	69303
14483620-n	69304
14483744-n	69305
14483917-n	69306
14484378-n	69307
14484516-n	69308
14484646-n	69309
14484778-n	69310
14484969-n	69311
14485064-n	69312
14485249-n	69313
14485436-n	69314
14485526-n	69315
14485673-n	69316
14485811-n	69317
14485990-n	69318
14486122-n	69319
14486274-n	69320
14486533-n	69321
14486639-n	69322
14486767-n	69323
14487026-n	69324
14487184-n	69325
14487443-n	69326
14487598-n	69327
14487731-n	69328
14487902-n	69329
14488004-n	69330
14488118-n	69331
14488200-n	69332
14488317-n	69333
14488594-n	69333
14488813-n	69334
14488912-n	69335
14489113-n	69336
14489523-n	69337
14489699-n	69338
14489859-n	69339
14490110-n	69340
14490319-n	69341
14490564-n	69342
14490685-n	69343
14490801-n	69344
14491034-n	69345
14491171-n	69346
14491271-n	69347
14491625-n	69349
14491889-n	69350
14492116-n	69351
14492249-n	69352
14492373-n	69353
14492634-n	69354
14492723-n	69355
14492953-n	69356
14493145-n	69357
14493426-n	69358
14493613-n	69359
14493716-n	69360
14494032-n	69361
14494186-n	69362
14494358-n	69363
14494594-n	69364
14494716-n	69365
14494893-n	69366
14495080-n	69367
14495230-n	69368
14495466-n	69369
14495589-n	69370
14495761-n	69371
14495980-n	69372
14496063-n	69373
14496193-n	69374
14496451-n	69375
14496563-n	69376
14496710-n	69377
14496977-n	69378
14497120-n	69379
14497233-n	69380
14497365-n	69381
14497511-n	69382
14497679-n	69383
14497763-n	69384
14498096-n	69385
14498404-n	69386
14498567-n	69387
14498733-n	69388
14498843-n	69389
14498972-n	69390
14499111-n	69391
14499262-n	69392
14499594-n	69393
14499734-n	69394
14499953-n	69395
14500047-n	69396
14500341-n	69397
14500567-n	69398
14500819-n	69399
14500908-n	69400
14501172-n	69401
14501375-n	69402
14501545-n	69403
14501726-n	69404
14502896-n	69405
14503060-n	69406
14503234-n	69407
14503354-n	69408
14503528-n	69409
14503665-n	69410
14503990-n	69411
14504103-n	69412
14504405-n	69413
14504558-n	69414
14504726-n	69415
14504889-n	69416
14505069-n	69417
14505215-n	69418
14505364-n	69419
14505469-n	69420
14505667-n	69421
14505821-n	69422
14506020-n	69423
14506233-n	69424
14506403-n	69425
14506533-n	69426
14506656-n	69427
14506920-n	69428
14507050-n	69429
14507148-n	69430
14507375-n	69431
14507651-n	69432
14507787-n	69433
14507951-n	69434
14508149-n	69435
14508368-n	69436
14508578-n	69437
14508799-n	69438
14508974-n	69439
14509219-n	69440
14509299-n	69441
14509491-n	69442
14509583-n	69443
14509712-n	69444
14510104-n	69445
14510247-n	69446
14510401-n	69447
14510648-n	69448
14510814-n	69449
14510955-n	69450
14511234-n	69451
14511491-n	69452
14511730-n	69453
14511862-n	69454
14512009-n	69455
14512088-n	69456
14512270-n	69457
14512508-n	69458
14512674-n	69459
14512817-n	69460
14513062-n	69461
14513259-n	69462
14513489-n	69463
14513694-n	69464
14513944-n	69465
14514039-n	69466
14514392-n	69467
14514491-n	69468
14514685-n	69469
14514805-n	69470
14515041-n	69471
14515177-n	69472
14515344-n	69473
14515463-n	69474
14515633-n	69475
14515816-n	69476
14516082-n	69477
14516256-n	69478
14516501-n	69479
14516743-n	69480
14517067-n	69481
14517243-n	69482
14517412-n	69483
14517629-n	69484
14517852-n	69485
14518010-n	69486
14518219-n	69487
14518377-n	69488
14518539-n	69489
14518671-n	69490
14518820-n	69491
14518924-n	69492
14519097-n	69493
14519208-n	69494
14519366-n	69495
14519673-n	69496
14519942-n	69497
14520123-n	69498
14520278-n	69499
14520518-n	69500
14520670-n	69501
14520829-n	69502
14521021-n	69503
14521302-n	69504
14521648-n	69505
14521954-n	69506
14522113-n	69507
14522265-n	69508
14522408-n	69509
14522570-n	69510
14522809-n	69511
14522956-n	69512
14523090-n	69513
14523344-n	69514
14523436-n	69515
14523669-n	69516
14523787-n	69517
14523923-n	69518
14524029-n	69519
14524198-n	69520
14524383-n	69521
14524487-n	69522
14524661-n	69523
14524849-n	69524
14525108-n	69525
14525274-n	69526
14525365-n	69527
14525548-n	69528
14525777-n	69529
14526032-n	69530
14526182-n	69531
14526635-n	69532
14526764-n	69534
14526954-n	69535
14527171-n	69535
14527430-n	69536
14527553-n	69537
14527721-n	69538
14527977-n	69539
14528193-n	69540
14528571-n	69541
14528752-n	69542
14528873-n	69543
14529082-n	69544
14529212-n	69545
14529408-n	69546
14529524-n	69547
14529612-n	69548
14529835-n	69549
14530061-n	69550
14530403-n	69551
14530563-n	69552
14530659-n	69553
14530836-n	69554
14531056-n	69555
14531203-n	69556
14531392-n	69557
14531598-n	69558
14531772-n	69559
14531983-n	69560
14532142-n	69561
14532250-n	69562
14532458-n	69563
14532659-n	69564
14532816-n	69565
14533106-n	69566
14533203-n	69567
14533547-n	69568
14533796-n	69569
14533937-n	69570
14534076-n	69571
14534199-n	69572
14534333-n	69573
14534457-n	69574
14534571-n	69575
14534696-n	69576
14535056-n	69577
14535431-n	69578
14535643-n	69579
14535807-n	69580
14535905-n	69581
14536085-n	69582
14536207-n	69583
14536331-n	69584
14536438-n	69585
14536831-n	69586
14537054-n	69587
14537250-n	69588
14537472-n	69589
14537563-n	69590
14537735-n	69591
14538113-n	69592
14538329-n	69593
14538472-n	69594
14538811-n	69595
14538908-n	69596
14539029-n	69597
14539165-n	69598
14539268-n	69599
14539524-n	69600
14539693-n	69601
14539826-n	69602
14539960-n	69603
14540220-n	69604
14540318-n	69605
14540455-n	69606
14540564-n	69607
14540765-n	69608
14541044-n	69609
14541247-n	69610
14541538-n	69611
14541677-n	69612
14541852-n	69613
14542320-n	69614
14542441-n	69615
14542579-n	69616
14542858-n	69617
14542983-n	69618
14543145-n	69619
14543231-n	69620
14543411-n	69621
14543552-n	69622
14543756-n	69623
14543931-n	69624
14544159-n	69625
14544335-n	69626
14544672-n	69627
14545045-n	69628
14545215-n	69629
14545353-n	69630
14545548-n	69631
14545685-n	69632
14545845-n	69633
14546042-n	69634
14546227-n	69635
14546432-n	69636
14546596-n	69637
14546701-n	69638
14546844-n	69639
14547036-n	69640
14547188-n	69641
14547369-n	69642
14547643-n	69643
14547976-n	69644
14548105-n	69645
14548343-n	69646
14548913-n	69647
14549070-n	69648
14549284-n	69649
14549382-n	69650
14549491-n	69651
14549600-n	69652
14549709-n	69653
14549823-n	69654
14549937-n	69655
14550195-n	69656
14550366-n	69657
14550469-n	69658
14550614-n	69659
14550797-n	69660
14550987-n	69661
14551146-n	69662
14551321-n	69663
14551565-n	69664
14551704-n	69665
14551822-n	69666
14551986-n	69667
14552205-n	69668
14552355-n	69669
14552477-n	69670
14552718-n	69671
14552802-n	69672
14553290-n	69673
14553590-n	69674
14553873-n	69675
14554011-n	69676
14554345-n	69677
14554459-n	69678
14554591-n	69679
14554695-n	69680
14554853-n	69681
14555059-n	69682
14555214-n	69683
14555414-n	69684
14555560-n	69685
14555688-n	69686
14555790-n	69687
14555962-n	69688
14556203-n	69689
14556426-n	69690
14556552-n	69691
14556656-n	69692
14556765-n	69693
14556879-n	69694
14557091-n	69695
14557206-n	69696
14557315-n	69697
14557415-n	69698
14557573-n	69699
14557719-n	69700
14557898-n	69701
14558226-n	69702
14558599-n	69703
14558700-n	69704
14558801-n	69705
14558899-n	69706
14558995-n	69707
14559134-n	69708
14559208-n	69709
14559495-n	69710
14559644-n	69711
14559757-n	69712
14559852-n	69713
14559983-n	69714
14560115-n	69715
14560253-n	69716
14560360-n	69717
14560538-n	69718
14560612-n	69719
14560926-n	69720
14561102-n	69721
14561327-n	69722
14561461-n	69722
14561618-n	69723
14561839-n	69724
14561995-n	69725
14562142-n	69726
14562324-n	69727
14562541-n	69728
14562683-n	69729
14562854-n	69730
14562960-n	69731
14563222-n	69732
14563475-n	69733
14563564-n	69734
14563784-n	69735
14563928-n	69736
14564056-n	69737
14564165-n	69738
14564306-n	69739
14564519-n	69740
14564779-n	69741
14564934-n	69742
14565121-n	69743
14565196-n	69744
14565417-n	69745
14565696-n	69746
14565927-n	69747
14566129-n	69748
14566308-n	69749
14566476-n	69750
14566606-n	69751
14566766-n	69752
14566996-n	69753
14567134-n	69754
14567281-n	69755
14567421-n	69756
14567571-n	69757
14567690-n	69758
14567812-n	69759
14567956-n	69760
14568194-n	69761
14568359-n	69762
14568516-n	69763
14568621-n	69764
14568762-n	69765
14568986-n	69766
14569121-n	69767
14569337-n	69768
14569508-n	69769
14569683-n	69770
14569844-n	69771
14570091-n	69772
14570330-n	69773
14570581-n	69774
14570676-n	69775
14570761-n	69776
14570846-n	69777
14570939-n	69778
14571028-n	69779
14571181-n	69780
14571377-n	69781
14571504-n	69782
14571618-n	69783
14571714-n	69784
14571930-n	69785
14572074-n	69786
14572265-n	69787
14572353-n	69788
14572503-n	69789
14572637-n	69790
14572770-n	69791
14572854-n	69792
14572951-n	69793
14573099-n	69794
14573196-n	69795
14573303-n	69796
14573432-n	69797
14573553-n	69798
14573713-n	69799
14573846-n	69800
14574014-n	69801
14574192-n	69802
14574349-n	69803
14574504-n	69804
14574675-n	69805
14574846-n	69806
14575063-n	69807
14575180-n	69808
14575399-n	69809
14575531-n	69810
14575700-n	69811
14575849-n	69812
14575952-n	5311
14576053-n	69813
14576242-n	69814
14576468-n	69815
14576690-n	69816
14576860-n	69817
14577046-n	69818
14577331-n	69819
14577469-n	69820
14577753-n	69821
14577872-n	69822
14578104-n	69823
14578302-n	69824
14578471-n	69825
14578634-n	69826
14578792-n	69827
14578940-n	69828
14579063-n	69829
14579215-n	69830
14579365-n	69831
14579489-n	69832
14579623-n	69833
14579827-n	69834
14580090-n	69835
14580334-n	69836
14580476-n	69837
14580597-n	40
14580752-n	65889
14580897-n	69838
14582025-n	69839
14582220-n	69840
14582535-n	69841
14582716-n	69842
14582870-n	69843
14583066-n	69844
14583228-n	69845
14583400-n	69846
14583670-n	69847
14583843-n	69848
14584016-n	69849
14584110-n	69850
14584260-n	69851
14584390-n	69852
14584502-n	69853
14584658-n	69854
14584765-n	69855
14585048-n	69856
14585223-n	69857
14585392-n	69858
14585519-n	69859
14585808-n	69860
14585960-n	69861
14586119-n	69862
14586258-n	69863
14586769-n	69864
14587688-n	69865
14587886-n	69866
14588219-n	69867
14588492-n	69868
14588646-n	69869
14588797-n	69870
14588986-n	69871
14589114-n	69872
14589223-n	69873
14589912-n	69874
14589994-n	69875
14590293-n	69876
14590441-n	69877
14590542-n	69878
14590685-n	69879
14590795-n	69880
14590975-n	69881
14591091-n	69882
14591333-n	69883
14591481-n	69884
14591635-n	69885
14591804-n	69886
14591901-n	69887
14592028-n	69888
14592217-n	69889
14592309-n	69890
14592405-n	69891
14592610-n	69892
14593162-n	69893
14593344-n	69894
14593545-n	69895
14593671-n	69896
14593874-n	69897
14594032-n	69898
14594174-n	69899
14594313-n	69900
14594456-n	69901
14594708-n	69902
14594925-n	23703
14595076-n	69903
14595176-n	69904
14595279-n	69905
14595403-n	69906
14595543-n	69907
14595711-n	69908
14595933-n	69909
14596063-n	69910
14596216-n	69911
14596398-n	69912
14596599-n	69913
14596700-n	69914
14596839-n	69915
14596956-n	69916
14597158-n	69917
14597413-n	69918
14597628-n	69919
14597758-n	69920
14598079-n	69921
14598251-n	69922
14598383-n	69923
14598525-n	69924
14598704-n	69925
14598834-n	69926
14598937-n	69927
14599168-n	69928
14599494-n	69929
14599641-n	69930
14599806-n	69931
14599938-n	69932
14600135-n	69933
14600238-n	69934
14600357-n	69935
14600504-n	69936
14600742-n	69937
14600927-n	69938
14601039-n	69939
14601178-n	69940
14601294-n	69941
14601505-n	69942
14601646-n	69943
14601829-n	69944
14602490-n	69945
14602597-n	69946
14602721-n	69947
14602851-n	69948
14602987-n	69949
14603143-n	69950
14603236-n	69951
14603497-n	69952
14603798-n	69953
14604038-n	69954
14604184-n	69955
14604286-n	69956
14604454-n	69957
14604616-n	69958
14604763-n	69959
14604857-n	69960
14604959-n	69961
14605132-n	69962
14605415-n	69963
14605590-n	69964
14605787-n	69965
14606137-n	69966
14606290-n	69967
14606482-n	69968
14606704-n	69969
14606839-n	69970
14606993-n	69971
14607131-n	69972
14607250-n	69973
14607378-n	69974
14607521-n	69975
14609198-n	69976
14609443-n	69977
14609689-n	69978
14609784-n	69979
14610088-n	69980
14610261-n	69981
14610347-n	69982
14610443-n	69983
14610548-n	69984
14610703-n	69985
14610782-n	69986
14610914-n	69987
14611031-n	69988
14611158-n	69989
14611279-n	69990
14611397-n	69991
14611521-n	69992
14611679-n	69993
14611804-n	69994
14611980-n	69995
14612077-n	69996
14612317-n	69997
14612444-n	69998
14612618-n	69999
14612764-n	70000
14612972-n	70001
14613130-n	70002
14613368-n	70003
14613643-n	70004
14613841-n	70005
14613922-n	70006
14614139-n	70007
14614245-n	70008
14614378-n	70009
14614490-n	70010
14614594-n	70011
14614744-n	70012
14614864-n	70013
14615006-n	70014
14615135-n	70015
14615264-n	70016
14615400-n	70017
14615602-n	70018
14615724-n	70019
14615822-n	70020
14615971-n	70021
14616073-n	70022
14616181-n	70023
14616292-n	70024
14616410-n	70025
14616508-n	70026
14616620-n	70027
14616740-n	70028
14616939-n	70029
14617189-n	70030
14617427-n	70031
14617597-n	70032
14617715-n	70033
14617834-n	70034
14617944-n	70035
14618050-n	70036
14618253-n	70037
14618674-n	70038
14618834-n	70039
14619033-n	70040
14619225-n	70041
14619658-n	70042
14619857-n	70043
14620066-n	70044
14620257-n	70045
14620549-n	70046
14620654-n	70047
14620781-n	70048
14620895-n	70049
14621080-n	70050
14621194-n	70051
14621319-n	70052
14621446-n	70053
14622141-n	70054
14622350-n	70055
14622491-n	70056
14622623-n	70057
14622768-n	70058
14622893-n	70059
14624025-n	70060
14624191-n	70061
14624369-n	70062
14624659-n	70063
14624743-n	70064
14624944-n	70065
14625110-n	70066
14625297-n	70067
