concept_id,wn30_id,domain
21876,04045255-n,noun.artifact
21877,04045397-n,noun.artifact
21878,04045644-n,noun.artifact
21879,04045787-n,noun.artifact
2188,00443917-n,noun.act
21880,04045941-n,noun.artifact
21881,04046091-n,noun.artifact
21882,04046172-n,noun.artifact
21883,04046277-n,noun.artifact
21884,04046400-n,noun.artifact
21885,04046590-n,noun.artifact
21886,04046810-n,noun.artifact
21887,04046974-n,noun.artifact
21888,04047139-n,noun.artifact
21889,04047291-n,noun.artifact
2189,00444142-n,noun.act
21890,04047401-n,noun.artifact
21891,04047733-n,noun.artifact
21892,04047834-n,noun.artifact
21893,04047949-n,noun.artifact
21894,04048075-n,noun.artifact
21895,04048441-n,noun.artifact
21896,04048568-n,noun.artifact
21897,04048979-n,noun.artifact
21898,04049098-n,noun.artifact
21899,04049303-n,noun.artifact
219,00065855-n,noun.act
2190,00444340-n,noun.act
21900,04049405-n,noun.artifact
21901,04049585-n,noun.artifact
21902,04049753-n,noun.artifact
21903,04050066-n,noun.artifact
21904,04050313-n,noun.artifact
21905,04050410-n,noun.artifact
21906,04050600-n,noun.artifact
21907,04050933-n,noun.artifact
21908,04051269-n,noun.artifact
21909,04051439-n,noun.artifact
2191,00444490-n,noun.act
21910,04051549-n,noun.artifact
21911,04051705-n,noun.artifact
21912,04051825-n,noun.artifact
21913,04052235-n,noun.artifact
21914,04052346-n,noun.artifact
21915,04052442-n,noun.artifact
21916,04052658-n,noun.artifact
21917,04052757-n,noun.artifact
21918,04053218-n,noun.artifact
21919,04053508-n,noun.artifact
2192,00444651-n,noun.act
21920,04053677-n,noun.artifact
21921,04053767-n,noun.artifact
21922,04053995-n,noun.artifact
21923,04054213-n,noun.artifact
21924,04054361-n,noun.artifact
21925,04054471-n,noun.artifact
21926,04054566-n,noun.artifact
21927,04054670-n,noun.artifact
21928,04054795-n,noun.artifact
21929,04055030-n,noun.artifact
2193,00444846-n,noun.act
21930,04055180-n,noun.artifact
21931,04055447-n,noun.artifact
21932,04055595-n,noun.artifact
21933,04055700-n,noun.artifact
21934,04055861-n,noun.artifact
21935,04056073-n,noun.artifact
21936,04056180-n,noun.artifact
21937,04056289-n,noun.artifact
21938,04056413-n,noun.artifact
21939,04056491-n,noun.artifact
2194,00444937-n,noun.act
21940,04056599-n,noun.artifact
21941,04056718-n,noun.artifact
21942,04056932-n,noun.artifact
21943,04057047-n,noun.artifact
21944,04057215-n,noun.artifact
21945,04057323-n,noun.artifact
21946,04057435-n,noun.artifact
21947,04057673-n,noun.artifact
21948,04057846-n,noun.artifact
21949,04057981-n,noun.artifact
2195,00445055-n,noun.act
21950,04058096-n,noun.artifact
21951,04058239-n,noun.artifact
21952,04058486-n,noun.artifact
21953,04058594-n,noun.artifact
21954,04058721-n,noun.artifact
21955,04058921-n,noun.artifact
21956,04059157-n,noun.artifact
21957,04059298-n,noun.artifact
21958,04059399-n,noun.artifact
21959,04059516-n,noun.artifact
2196,00445226-n,noun.act
21960,04059701-n,noun.artifact
21961,04059947-n,noun.artifact
21962,04060065-n,noun.artifact
21963,04060198-n,noun.artifact
21964,04060316-n,noun.artifact
21965,04060448-n,noun.artifact
21966,04060647-n,noun.artifact
21967,04060904-n,noun.artifact
21968,04061442-n,noun.artifact
21969,04061681-n,noun.artifact
2197,00445351-n,noun.act
21970,04061793-n,noun.artifact
21971,04061969-n,noun.artifact
21972,04062179-n,noun.artifact
21973,04062428-n,noun.artifact
21974,04062644-n,noun.artifact
21975,04062807-n,noun.artifact
21976,04062989-n,noun.artifact
21977,04063154-n,noun.artifact
21978,04063373-n,noun.artifact
21979,04063661-n,noun.artifact
2198,00445529-n,noun.act
21980,04063868-n,noun.artifact
21981,04064107-n,noun.artifact
21982,04064213-n,noun.artifact
21983,04064307-n,noun.artifact
21984,04064401-n,noun.artifact
21985,04064747-n,noun.artifact
21986,04064862-n,noun.artifact
21987,04064988-n,noun.artifact
21988,04065132-n,noun.artifact
21989,04065272-n,noun.artifact
2199,00445685-n,noun.act
21990,04065464-n,noun.artifact
21991,04065632-n,noun.artifact
21992,04065789-n,noun.artifact
21993,04065909-n,noun.artifact
21994,04066023-n,noun.artifact
21995,04066270-n,noun.artifact
21996,04066388-n,noun.artifact
21997,04066659-n,noun.artifact
21998,04066767-n,noun.artifact
21999,04066888-n,noun.artifact
22,00002452-n,noun.Tops
220,00066075-n,noun.act
2200,00445802-n,noun.act
22000,04067143-n,noun.artifact
22001,04067231-n,noun.artifact
22002,04067353-n,noun.artifact
22003,04067472-n,noun.artifact
22004,04067658-n,noun.artifact
22005,04067818-n,noun.artifact
22006,04067921-n,noun.artifact
22007,04068055-n,noun.artifact
22008,04068261-n,noun.artifact
22009,04068441-n,noun.artifact
2201,00446311-n,noun.act
22010,04068601-n,noun.artifact
22011,04068976-n,noun.artifact
22012,04069166-n,noun.artifact
22013,04069276-n,noun.artifact
22014,04069434-n,noun.artifact
22015,04069582-n,noun.artifact
22016,04069777-n,noun.artifact
22017,04070003-n,noun.artifact
22018,04070207-n,noun.artifact
22019,04070415-n,noun.artifact
2202,00446411-n,noun.act
22020,04070545-n,noun.artifact
22021,04070727-n,noun.artifact
22022,04070964-n,noun.artifact
22023,04071102-n,noun.artifact
22024,04071263-n,noun.artifact
22025,04071393-n,noun.artifact
22026,04071536-n,noun.artifact
22027,04071712-n,noun.artifact
22028,04071876-n,noun.artifact
22029,03450018-n,noun.artifact
2203,00446493-n,noun.act
22030,04072551-n,noun.artifact
22031,04072811-n,noun.artifact
22032,04072960-n,noun.artifact
22033,04073208-n,noun.artifact
22034,04073425-n,noun.artifact
22035,04073547-n,noun.artifact
22036,04073669-n,noun.artifact
22037,04073948-n,noun.artifact
22038,04074185-n,noun.artifact
22039,04074329-n,noun.artifact
2204,00446632-n,noun.act
22040,04074482-n,noun.artifact
22041,04074876-n,noun.artifact
22042,04074963-n,noun.artifact
22043,04075160-n,noun.artifact
22044,04075291-n,noun.artifact
22045,04075468-n,noun.artifact
22046,04075615-n,noun.artifact
22047,04075715-n,noun.artifact
22048,04075813-n,noun.artifact
22049,04075916-n,noun.artifact
2205,00446804-n,noun.act
22050,04076052-n,noun.artifact
22051,04076284-n,noun.artifact
22052,04076433-n,noun.artifact
22053,04076533-n,noun.artifact
22054,04076713-n,noun.artifact
22055,04076846-n,noun.artifact
22056,04077430-n,noun.artifact
22057,04077594-n,noun.artifact
22058,04077734-n,noun.artifact
22059,04077889-n,noun.artifact
2206,00446980-n,noun.act
22060,04078002-n,noun.artifact
22061,04078150-n,noun.artifact
22062,04078236-n,noun.artifact
22063,04078574-n,noun.artifact
22064,04078747-n,noun.artifact
22065,04078955-n,noun.artifact
22066,04079106-n,noun.artifact
22067,04079244-n,noun.artifact
22068,04079603-n,noun.artifact
22069,04079746-n,noun.artifact
2207,00447073-n,noun.act
22070,04079933-n,noun.artifact
22071,04080138-n,noun.artifact
22072,04080237-n,noun.artifact
22073,04080454-n,noun.artifact
22074,04080705-n,noun.artifact
22075,04080833-n,noun.artifact
22076,04081044-n,noun.artifact
22077,04081281-n,noun.artifact
22078,04081699-n,noun.artifact
22079,04081844-n,noun.artifact
2208,00447221-n,noun.act
22080,04082344-n,noun.artifact
22081,04082562-n,noun.artifact
22082,04082710-n,noun.artifact
22083,04082886-n,noun.artifact
22084,04083113-n,noun.artifact
22085,04083309-n,noun.artifact
22086,04083468-n,noun.artifact
22087,04083649-n,noun.artifact
22088,04083800-n,noun.artifact
22089,04083942-n,noun.artifact
2209,00447361-n,noun.act
22090,04084089-n,noun.artifact
22091,04084234-n,noun.artifact
22092,04084363-n,noun.artifact
22093,04084517-n,noun.artifact
22094,04084682-n,noun.artifact
22095,04084889-n,noun.artifact
22096,04085017-n,noun.artifact
22097,04085181-n,noun.artifact
22098,04085365-n,noun.artifact
22099,04085574-n,noun.artifact
221,00066216-n,noun.act
2210,00447463-n,noun.act
22100,04085746-n,noun.artifact
22101,04085873-n,noun.artifact
22102,04086066-n,noun.artifact
22103,04086150-n,noun.artifact
22104,04086273-n,noun.artifact
22105,04086446-n,noun.artifact
22106,04086663-n,noun.artifact
22107,04086794-n,noun.artifact
22108,04086937-n,noun.artifact
22109,04087126-n,noun.artifact
2211,00447540-n,noun.act
22110,04087290-n,noun.artifact
22111,04087432-n,noun.artifact
22112,04087524-n,noun.artifact
22113,04087709-n,noun.artifact
22114,04087826-n,noun.artifact
22115,04087899-n,noun.artifact
22116,04088058-n,noun.artifact
22117,04088229-n,noun.artifact
22118,04088343-n,noun.artifact
22119,04088441-n,noun.artifact
2212,00447879-n,noun.act
22120,04088593-n,noun.artifact
22121,04088696-n,noun.artifact
22122,04088797-n,noun.artifact
22123,04088982-n,noun.artifact
22124,04089152-n,noun.artifact
22125,04089376-n,noun.artifact
22126,04089522-n,noun.artifact
22127,04089666-n,noun.artifact
22128,04089836-n,noun.artifact
22129,03474167-n,noun.artifact
2213,00447957-n,noun.act
22130,04089976-n,noun.artifact
22131,04090064-n,noun.artifact
22132,04090263-n,noun.artifact
22133,04090548-n,noun.artifact
22134,04090682-n,noun.artifact
22135,04090781-n,noun.artifact
22136,04090923-n,noun.artifact
22137,04091097-n,noun.artifact
22138,04091247-n,noun.artifact
22139,04091466-n,noun.artifact
2214,00448126-n,noun.act
22140,04091584-n,noun.artifact
22141,04091693-n,noun.artifact
22142,04091839-n,noun.artifact
22143,04092013-n,noun.artifact
22144,04092168-n,noun.artifact
22145,04092305-n,noun.artifact
22146,04092447-n,noun.artifact
22147,04092609-n,noun.artifact
22148,04092959-n,noun.artifact
22149,04093157-n,noun.artifact
2215,00448232-n,noun.act
22150,04093223-n,noun.artifact
22151,04093478-n,noun.artifact
22152,04093625-n,noun.artifact
22153,04093775-n,noun.artifact
22154,04093915-n,noun.artifact
22155,04094060-n,noun.artifact
22156,04094250-n,noun.artifact
22157,04094438-n,noun.artifact
22158,04094608-n,noun.artifact
22159,04094720-n,noun.artifact
2216,00448466-n,noun.act
22160,04094859-n,noun.artifact
22161,04094983-n,noun.artifact
22162,04095109-n,noun.artifact
22163,04095210-n,noun.artifact
22164,04095342-n,noun.artifact
22165,04095577-n,noun.artifact
22166,04095725-n,noun.artifact
22167,04095853-n,noun.artifact
22168,04095938-n,noun.artifact
22169,04096066-n,noun.artifact
2217,00448640-n,noun.act
22170,04096733-n,noun.artifact
22171,04096848-n,noun.artifact
22172,04097085-n,noun.artifact
22173,04097256-n,noun.artifact
22174,04097373-n,noun.artifact
22175,04097527-n,noun.artifact
22176,04097622-n,noun.artifact
22177,04097760-n,noun.artifact
22178,04097866-n,noun.artifact
22179,04098032-n,noun.artifact
2218,00448748-n,noun.act
22180,04098169-n,noun.artifact
22181,04098260-n,noun.artifact
22182,04098399-n,noun.artifact
22183,04098513-n,noun.artifact
22184,04098710-n,noun.artifact
22185,04098795-n,noun.artifact
22186,04099003-n,noun.artifact
22187,04099175-n,noun.artifact
22188,04099429-n,noun.artifact
22189,04099649-n,noun.artifact
2219,00448872-n,noun.act
22190,04099761-n,noun.artifact
22191,04099854-n,noun.artifact
22192,04099969-n,noun.artifact
22193,04100174-n,noun.artifact
22194,04100519-n,noun.artifact
22195,04100620-n,noun.artifact
22196,04100994-n,noun.artifact
22197,04101232-n,noun.artifact
22198,04101375-n,noun.artifact
22199,04101497-n,noun.artifact
222,00066397-n,noun.act
2220,00448958-n,noun.act
22200,04101701-n,noun.artifact
22201,04101860-n,noun.artifact
22202,04102037-n,noun.artifact
22203,04102162-n,noun.artifact
22204,04102285-n,noun.artifact
22205,04102406-n,noun.artifact
22206,04102618-n,noun.artifact
22207,04102760-n,noun.artifact
22208,04102872-n,noun.artifact
22209,04102962-n,noun.artifact
2221,00449054-n,noun.act
22210,04103094-n,noun.artifact
22211,04103206-n,noun.artifact
22212,04103364-n,noun.artifact
22213,04103491-n,noun.artifact
22214,04103665-n,noun.artifact
22215,04103769-n,noun.artifact
22216,04103918-n,noun.artifact
22217,04104147-n,noun.artifact
22218,04104384-n,noun.artifact
22219,04104500-n,noun.artifact
2222,00449168-n,noun.act
22220,04104641-n,noun.artifact
22221,04104770-n,noun.artifact
22222,04104925-n,noun.artifact
22223,04105068-n,noun.artifact
22224,04105438-n,noun.artifact
22225,04105609-n,noun.artifact
22226,04105704-n,noun.artifact
22227,04105791-n,noun.artifact
22228,04105893-n,noun.artifact
22229,04107598-n,noun.artifact
2223,00449295-n,noun.act
22230,04107743-n,noun.artifact
22231,04107870-n,noun.artifact
22232,04107984-n,noun.artifact
22233,04108137-n,noun.artifact
22234,04108268-n,noun.artifact
22235,04108822-n,noun.artifact
22236,04108908-n,noun.artifact
22237,04108999-n,noun.artifact
22238,04109104-n,noun.artifact
22239,04109240-n,noun.artifact
2224,00449517-n,noun.act
22240,04109335-n,noun.artifact
22241,04109471-n,noun.artifact
22242,04109599-n,noun.artifact
22243,04109702-n,noun.artifact
22244,04109899-n,noun.artifact
22245,04110068-n,noun.artifact
22246,04110178-n,noun.artifact
22247,04110281-n,noun.artifact
22248,04110439-n,noun.artifact
22249,04110654-n,noun.artifact
2225,00449695-n,noun.act
22250,04110841-n,noun.artifact
22251,04110955-n,noun.artifact
22252,04111190-n,noun.artifact
22253,04111414-n,noun.artifact
22254,04111531-n,noun.artifact
22255,04111668-n,noun.artifact
22256,04111962-n,noun.artifact
22257,04112147-n,noun.artifact
22258,04112252-n,noun.artifact
22259,04112430-n,noun.artifact
2226,00449796-n,noun.act
22260,04112579-n,noun.artifact
22261,04112654-n,noun.artifact
22262,04112752-n,noun.artifact
22263,04112921-n,noun.artifact
22264,04113038-n,noun.artifact
22265,04113124-n,noun.artifact
22266,04113194-n,noun.artifact
22267,04113316-n,noun.artifact
22268,04113406-n,noun.artifact
22269,04113641-n,noun.artifact
2227,00449892-n,noun.act
22270,04113765-n,noun.artifact
22271,04113968-n,noun.artifact
22272,04114069-n,noun.artifact
22273,04114193-n,noun.artifact
22274,04114301-n,noun.artifact
22275,04114428-n,noun.artifact
22276,04114719-n,noun.artifact
22277,04114844-n,noun.artifact
22278,04114996-n,noun.artifact
22279,04115144-n,noun.artifact
2228,00449977-n,noun.act
22280,04115256-n,noun.artifact
22281,04115456-n,noun.artifact
22282,04115542-n,noun.artifact
22283,04115670-n,noun.artifact
22284,04115802-n,noun.artifact
22285,04115906-n,noun.artifact
22286,04115996-n,noun.artifact
22287,04116098-n,noun.artifact
22288,04116294-n,noun.artifact
22289,04116389-n,noun.artifact
2229,00450070-n,noun.act
22290,04116512-n,noun.artifact
22291,04116744-n,noun.artifact
22292,04116919-n,noun.artifact
22293,04117089-n,noun.artifact
22294,04117216-n,noun.artifact
22295,04117464-n,noun.artifact
22296,04117639-n,noun.artifact
22297,04117747-n,noun.artifact
22298,04117917-n,noun.artifact
22299,04118021-n,noun.artifact
223,00066636-n,noun.act
2230,00450230-n,noun.act
22300,04118538-n,noun.artifact
22301,04118635-n,noun.artifact
22302,04118776-n,noun.artifact
22303,04119091-n,noun.artifact
22304,04119230-n,noun.artifact
22305,04119360-n,noun.artifact
22306,04119478-n,noun.artifact
22307,04119630-n,noun.artifact
22308,04119751-n,noun.artifact
22309,04119892-n,noun.artifact
2231,00450335-n,noun.act
22310,04120093-n,noun.artifact
22311,04120266-n,noun.artifact
22312,04120339-n,noun.artifact
22313,04120489-n,noun.artifact
22314,04120593-n,noun.artifact
22315,04120695-n,noun.artifact
22316,04120842-n,noun.artifact
22317,04121228-n,noun.artifact
22318,04121342-n,noun.artifact
22319,04121426-n,noun.artifact
2232,00450700-n,noun.act
22320,04121511-n,noun.artifact
22321,04121728-n,noun.artifact
22322,04122011-n,noun.artifact
22323,04122262-n,noun.artifact
22324,04122349-n,noun.artifact
22325,04122492-n,noun.artifact
22326,04122578-n,noun.artifact
22327,04122685-n,noun.artifact
22328,04122825-n,noun.artifact
22329,04123026-n,noun.artifact
2233,00450866-n,noun.act
22330,04123123-n,noun.artifact
22331,04123228-n,noun.artifact
22332,04123317-n,noun.artifact
22333,04123448-n,noun.artifact
22334,04123567-n,noun.artifact
22335,04123740-n,noun.artifact
22336,04123980-n,noun.artifact
22337,04124098-n,noun.artifact
22338,04124202-n,noun.artifact
22339,04124370-n,noun.artifact
2234,00450998-n,noun.act
22340,04124488-n,noun.artifact
22341,04124764-n,noun.artifact
22342,04124887-n,noun.artifact
22343,04125021-n,noun.artifact
22344,04125116-n,noun.artifact
22345,04125257-n,noun.artifact
22346,04125466-n,noun.artifact
22347,04125541-n,noun.artifact
22348,04125692-n,noun.artifact
22349,04125853-n,noun.artifact
2235,00451186-n,noun.act
22350,04126066-n,noun.artifact
22351,04126244-n,noun.artifact
22352,04126373-n,noun.artifact
22353,04126541-n,noun.artifact
22354,04126659-n,noun.artifact
22355,04126852-n,noun.artifact
22356,04126980-n,noun.artifact
22357,04127117-n,noun.artifact
22358,04127249-n,noun.artifact
22359,04127395-n,noun.artifact
2236,00451370-n,noun.act
22360,04127521-n,noun.artifact
22361,04127633-n,noun.artifact
22362,04127904-n,noun.artifact
22363,04128499-n,noun.artifact
22364,04128710-n,noun.artifact
22365,04128837-n,noun.artifact
22366,04129688-n,noun.artifact
22367,04129766-n,noun.artifact
22368,04130143-n,noun.artifact
22369,04130257-n,noun.artifact
2237,00451563-n,noun.act
22370,04130357-n,noun.artifact
22371,04130447-n,noun.artifact
22372,04130566-n,noun.artifact
22373,04130715-n,noun.artifact
22374,04130907-n,noun.artifact
22375,04131015-n,noun.artifact
22376,04131113-n,noun.artifact
22377,04131208-n,noun.artifact
22378,04131368-n,noun.artifact
22379,04131499-n,noun.artifact
2238,00451635-n,noun.act
22380,04131610-n,noun.artifact
22381,04131690-n,noun.artifact
22382,04131811-n,noun.artifact
22383,04131929-n,noun.artifact
22384,04132056-n,noun.artifact
22385,04132158-n,noun.artifact
22386,04132465-n,noun.artifact
22387,04132603-n,noun.artifact
22388,04132829-n,noun.artifact
22389,04132985-n,noun.artifact
2239,00451768-n,noun.act
22390,04133114-n,noun.artifact
22391,04133211-n,noun.artifact
22392,04133346-n,noun.artifact
22393,04133497-n,noun.artifact
22394,04133648-n,noun.artifact
22395,04133789-n,noun.artifact
22396,04134008-n,noun.artifact
22397,04134170-n,noun.artifact
22398,04134339-n,noun.artifact
22399,04134523-n,noun.artifact
224,00066901-n,noun.act
2240,00451866-n,noun.act
22400,04134632-n,noun.artifact
22401,04134862-n,noun.artifact
22402,04135024-n,noun.artifact
22403,04135118-n,noun.artifact
22404,04135315-n,noun.artifact
22405,04135710-n,noun.artifact
22406,04135933-n,noun.artifact
22407,04136045-n,noun.artifact
22408,04136161-n,noun.artifact
22409,04136333-n,noun.artifact
2241,00452034-n,noun.act
22410,04136510-n,noun.artifact
