source,target,relation
lemma:np:दुख्‍नु,roman:np:dukh‍nu,romanised_as
lemma:np:दुख्‍नु,concept:103131,target_label_for
lemma:eng:brighten,concept:94135,english_label_for
lemma:eng:brighten,concept:106277,english_label_for
lemma:eng:lighten,concept:94135,english_label_for
lemma:eng:lighten up,concept:94135,english_label_for
lemma:np:आलोकित हुनु,concept:94135,target_label_for
lemma:np:आलोकित हुनु,roman:np:alokit hunu,romanised_as
lemma:np:उज्यालो हुनु,concept:94135,target_label_for
lemma:np:उज्यालो हुनु,roman:np:ujyalo hunu,romanised_as
lemma:np:प्रकाशित हुनु,concept:94135,target_label_for
lemma:np:प्रकाशित हुनु,roman:np:prakashit hunu,romanised_as
lemma:np:प्रकाशित हुनु,concept:97247,target_label_for
lemma:eng:lengthen,concept:94161,english_label_for
lemma:np:बढाउनु,concept:94161,target_label_for
lemma:np:बढाउनु,roman:np:badhaunu,romanised_as
lemma:np:बढाउनु,concept:95029,target_label_for
lemma:np:लामो पार्नु,concept:94161,target_label_for
lemma:np:लामो पार्नु,roman:np:lamo parnu,romanised_as
lemma:eng:pestle,concept:94236,english_label_for
lemma:np:किच्नु,concept:94236,target_label_for
lemma:np:किच्नु,roman:np:kichnu,romanised_as
lemma:np:थिच्नु,concept:94236,target_label_for
lemma:np:थिच्नु,roman:np:thichnu,romanised_as
lemma:np:दल्नु,concept:94236,target_label_for
lemma:np:दल्नु,roman:np:dalnu,romanised_as
lemma:np:दल्नु,concept:99311,target_label_for
lemma:np:मिच्नु,concept:94236,target_label_for
lemma:np:मिच्नु,roman:np:michnu,romanised_as
lemma:eng:chap,concept:94263,english_label_for
lemma:np:चर्कनु,concept:94263,target_label_for
lemma:np:चर्कनु,roman:np:charkanu,romanised_as
lemma:np:फुटनु,concept:94263,target_label_for
lemma:np:फुटनु,roman:np:futanu,romanised_as
lemma:np:फुटनु,concept:94694,target_label_for
lemma:np:फुटनु,concept:101437,target_label_for
lemma:eng:bruise,concept:94273,english_label_for
lemma:eng:bruise,concept:101473,english_label_for
lemma:eng:bechance,concept:94301,english_label_for
lemma:eng:befall,concept:94301,english_label_for
lemma:eng:betide,concept:94301,english_label_for
lemma:np:पर्नु,concept:94301,target_label_for
lemma:np:पर्नु,roman:np:parnu,romanised_as
lemma:np:पर्नु,concept:101349,target_label_for
lemma:np:पर्नु,concept:102425,target_label_for
lemma:np:पर्नु,concept:105454,target_label_for
lemma:np:पर्नु,concept:105556,target_label_for
lemma:np:पर्नु,concept:105790,target_label_for
lemma:np:पर्नु,concept:105904,target_label_for
lemma:eng:pass away,concept:94334,english_label_for
lemma:eng:pass away,concept:94369,english_label_for
lemma:np:जानु,concept:94334,target_label_for
lemma:np:जानु,roman:np:janu,romanised_as
lemma:np:जानु,concept:101729,target_label_for
lemma:np:जानु,concept:102884,target_label_for
lemma:np:टर्नु,concept:94334,target_label_for
lemma:np:टर्नु,roman:np:turnu,romanised_as
lemma:np:हट्नु,concept:94334,target_label_for
lemma:np:हट्नु,roman:np:hatnu,romanised_as
lemma:np:हट्नु,concept:101948,target_label_for
lemma:eng:terminate,concept:94342,english_label_for
lemma:eng:terminate,concept:104505,english_label_for
lemma:eng:terminate,concept:105465,english_label_for
lemma:np:अन्त गर्नु,concept:94342,target_label_for
lemma:np:अन्त गर्नु,roman:np:anta garnu,romanised_as
lemma:np:खतम गर्नु,concept:94342,target_label_for
lemma:np:खतम गर्नु,roman:np:khatam garnu,romanised_as
lemma:np:समाप्‍त गर्नु,concept:94342,target_label_for
lemma:np:समाप्‍त गर्नु,roman:np:samap‍tata garnu,romanised_as
lemma:np:मर्नु,concept:94350,target_label_for
lemma:np:मर्नु,roman:np:marnu,romanised_as
lemma:np:मर्नु,concept:94369,target_label_for
lemma:np:मर्नु,concept:97768,target_label_for
lemma:np:मर्नु,concept:103074,target_label_for
lemma:np:मेटिनु,concept:94350,target_label_for
lemma:np:मेटिनु,roman:np:metinu,romanised_as
lemma:np:मेटिनु,concept:98446,target_label_for
lemma:np:हराउनु,concept:94350,target_label_for
lemma:np:हराउनु,roman:np:haraunu,romanised_as
lemma:np:हराउनु,concept:94698,target_label_for
lemma:np:हराउनु,concept:97943,target_label_for
lemma:np:हराउनु,concept:100037,target_label_for
lemma:np:हराउनु,concept:103921,target_label_for
lemma:np:पात उम्रिनु,concept:94366,target_label_for
lemma:np:पात उम्रिनु,roman:np:paat umrinu,romanised_as
lemma:np:मुना पलाउनु,concept:94366,target_label_for
lemma:np:मुना पलाउनु,roman:np:muna palaunu,romanised_as
lemma:eng:buy the farm,concept:94369,english_label_for
lemma:eng:cash in one's chips,concept:94369,english_label_for
lemma:eng:choke,concept:94369,english_label_for
lemma:eng:choke,concept:99907,english_label_for
lemma:eng:conk,concept:94369,english_label_for
lemma:eng:croak,concept:94369,english_label_for
lemma:eng:croak,concept:96974,english_label_for
lemma:eng:croak,concept:37646,english_label_for
lemma:eng:drop dead,concept:94369,english_label_for
lemma:eng:exit,concept:94369,english_label_for
lemma:eng:exit,concept:102588,english_label_for
lemma:eng:exit,concept:181,english_label_for
lemma:eng:expire,concept:94369,english_label_for
lemma:eng:give-up the ghost,concept:94369,english_label_for
lemma:eng:go,concept:94369,english_label_for
lemma:eng:go,concept:98388,english_label_for
lemma:eng:go,concept:100156,english_label_for
lemma:eng:go,concept:101674,english_label_for
lemma:eng:go,concept:101729,english_label_for
lemma:eng:go,concept:101798,english_label_for
lemma:eng:go,concept:105506,english_label_for
lemma:eng:go,concept:3966,english_label_for
lemma:eng:go,concept:104368,english_label_for
lemma:eng:go,concept:105822,english_label_for
lemma:eng:go,concept:105823,english_label_for
lemma:eng:kick the bucket,concept:94369,english_label_for
lemma:eng:perish,concept:94369,english_label_for
lemma:eng:pop off,concept:94369,english_label_for
lemma:eng:snuff it,concept:94369,english_label_for
lemma:eng:be born,concept:94379,english_label_for
lemma:np:जन्म लिनु,concept:94379,target_label_for
lemma:np:जन्म लिनु,roman:np:janma linu,romanised_as
lemma:np:जन्मिनु,concept:94379,target_label_for
lemma:np:जन्मिनु,roman:np:janminu,romanised_as
lemma:eng:heat up,concept:94430,english_label_for
lemma:eng:heat up,concept:94438,english_label_for
lemma:np:तताउनु,concept:94430,target_label_for
lemma:np:तताउनु,roman:np:tataunu,romanised_as
lemma:np:तताउनु,concept:94439,target_label_for
lemma:np:तताउनु,concept:94448,target_label_for
lemma:np:तताउनु,concept:95465,target_label_for
lemma:np:तताउनु,concept:105212,target_label_for
lemma:eng:hot up,concept:94438,english_label_for
lemma:np:ताप्‍नु,concept:94438,target_label_for
lemma:np:ताप्‍नु,roman:np:tap‍nu,romanised_as
lemma:np:सेक्‍नु,concept:94438,target_label_for
lemma:np:सेक्‍नु,roman:np:sek‍nu,romanised_as
lemma:np:गरम पार्नु,concept:94439,target_label_for
lemma:np:गरम पार्नु,roman:np:garam parnu,romanised_as
lemma:np:तातो पार्नु,concept:94439,target_label_for
lemma:np:तातो पार्नु,roman:np:tato parnu,romanised_as
lemma:eng:warm up,concept:94441,english_label_for
lemma:np:तातिनु,concept:94441,target_label_for
lemma:np:तातिनु,roman:np:tatinu,romanised_as
lemma:np:तातो हुनु,concept:94441,target_label_for
lemma:np:तातो हुनु,roman:np:tato hunu,romanised_as
lemma:eng:boil,concept:94448,english_label_for
lemma:eng:boil,concept:94450,english_label_for
lemma:eng:boil,concept:27206,english_label_for
lemma:np:उमाल्नु,concept:94448,target_label_for
lemma:np:उमाल्नु,roman:np:umalnu,romanised_as
lemma:np:उमाल्नु,concept:94450,target_label_for
lemma:np:उमाल्नु,concept:95465,target_label_for
lemma:np:तातोपार्नु,concept:94448,target_label_for
lemma:np:तातोपार्नु,roman:np:tatoparnu,romanised_as
lemma:eng:coordinate,concept:94590,english_label_for
lemma:eng:organise,concept:94590,english_label_for
lemma:eng:organize,concept:94590,english_label_for
lemma:np:सजाउनु,concept:94590,target_label_for
lemma:np:सजाउनु,roman:np:sajaunu,romanised_as
lemma:np:सजाउनु,concept:100911,target_label_for
lemma:np:सजिसजाउ गर्नु,concept:94590,target_label_for
lemma:np:सजिसजाउ गर्नु,roman:np:sajisajau garnu,romanised_as
lemma:eng:locate,concept:94630,english_label_for
lemma:eng:locate,concept:105868,english_label_for
lemma:eng:settle,concept:94630,english_label_for
lemma:eng:settle,concept:94637,english_label_for
lemma:eng:settle,concept:96021,english_label_for
lemma:eng:settle,concept:96332,english_label_for
lemma:eng:settle,concept:99991,english_label_for
lemma:eng:settle,concept:102438,english_label_for
lemma:np:निवास गर्नु,concept:94630,target_label_for
lemma:np:निवास गर्नु,roman:np:niwas garnu,romanised_as
lemma:np:बस्नु,concept:94630,target_label_for
lemma:np:बस्नु,roman:np:basnu,romanised_as
lemma:np:बस्नु,concept:99991,target_label_for
lemma:np:बस्नु,concept:105660,target_label_for
lemma:np:बस्नु,concept:105662,target_label_for
lemma:np:बस्नु,concept:105671,target_label_for
lemma:eng:root,concept:94637,english_label_for
lemma:eng:root,concept:45068,english_label_for
lemma:eng:root,concept:33347,english_label_for
lemma:eng:root,concept:61914,english_label_for
lemma:eng:settle down,concept:94637,english_label_for
lemma:eng:settle down,concept:101339,english_label_for
lemma:eng:steady down,concept:94637,english_label_for
lemma:eng:take root,concept:94637,english_label_for
lemma:np:जम्नु,concept:94637,target_label_for
lemma:np:जम्नु,roman:np:jamnu,romanised_as
lemma:np:जम्नु,concept:94785,target_label_for
lemma:np:जम्नु,concept:99416,target_label_for
lemma:eng:tighten,concept:94661,english_label_for
lemma:np:चढाउनु,concept:94661,target_label_for
lemma:np:चढाउनु,roman:np:chadhaunu,romanised_as
lemma:np:चढाउनु,concept:100610,target_label_for
lemma:eng:wither,concept:94673,english_label_for
lemma:np:ओइलिनु,concept:94673,target_label_for
lemma:np:ओइलिनु,roman:np:oilinu,romanised_as
lemma:eng:come on,concept:94681,english_label_for
lemma:eng:come on,concept:102788,english_label_for
lemma:eng:come on,concept:93804,english_label_for
lemma:eng:come out,concept:94681,english_label_for
lemma:eng:come out,concept:103018,english_label_for
lemma:eng:come out,concept:95843,english_label_for
lemma:eng:come out,concept:102926,english_label_for
lemma:eng:show up,concept:94681,english_label_for
lemma:eng:turn up,concept:94681,english_label_for
lemma:eng:turn up,concept:105581,english_label_for
lemma:np:उम्रिनु,concept:94681,target_label_for
lemma:np:उम्रिनु,roman:np:umrinu,romanised_as
lemma:np:पलाउनु,concept:94681,target_label_for
lemma:np:पलाउनु,roman:np:palaunu,romanised_as
lemma:eng:pop out,concept:94694,english_label_for
lemma:eng:pop out,concept:102926,english_label_for
lemma:np:पाक्नु,concept:94694,target_label_for
lemma:np:पाक्नु,roman:np:paknu,romanised_as
lemma:eng:disappear,concept:94698,english_label_for
lemma:eng:go away,concept:94698,english_label_for
lemma:eng:go away,concept:101729,english_label_for
lemma:eng:go away,concept:102556,english_label_for
lemma:eng:vanish,concept:94698,english_label_for
lemma:np:गायबहुनु,concept:94698,target_label_for
lemma:np:गायबहुनु,roman:np:gayabahunu,romanised_as
lemma:np:गुम्नु,concept:94698,target_label_for
lemma:np:गुम्नु,roman:np:gumnu,romanised_as
lemma:np:बिलाउनु,concept:94698,target_label_for
lemma:np:बिलाउनु,roman:np:bilaunu,romanised_as
lemma:np:बेपत्ता हुनु,concept:94698,target_label_for
lemma:np:बेपत्ता हुनु,roman:np:bepatta hunu,romanised_as
lemma:np:बेपत्ता हुनु,concept:102892,target_label_for
lemma:np:काट्नु,concept:94710,target_label_for
lemma:np:काट्नु,roman:np:katnu,romanised_as
lemma:np:काट्नु,concept:100604,target_label_for
lemma:eng:inspissate,concept:94718,english_label_for
lemma:eng:thicken,concept:94718,english_label_for
lemma:np:गाढा हुनु,concept:94718,target_label_for
lemma:np:गाढा हुनु,roman:np:gadha hunu,romanised_as
lemma:np:बाक्लो हुनु,concept:94718,target_label_for
lemma:np:बाक्लो हुनु,roman:np:baklo hunu,romanised_as
lemma:eng:freeze,concept:94785,english_label_for
lemma:eng:freeze,concept:106214,english_label_for
lemma:eng:freeze down,concept:94785,english_label_for
lemma:eng:freeze out,concept:94785,english_label_for
lemma:eng:break up,concept:94792,english_label_for
